TID	name	official name	superkingdom	phylum	class	order	family	genus	species	subspecies
521095	Atopobium parvulum	Atopobium parvulum DSM 20469	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium parvulum	1
521096	Tsukamurella paurometabola	Tsukamurella paurometabola DSM 20162	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella paurometabola	1
521097	Capnocytophaga ochracea DSM7271	Capnocytophaga ochracea DSM 7271	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga ochracea	1
521098	Alicyclobacillus acidocaldarius DSM446	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	Alicyclobacillus acidocaldarius subsp. acidocaldarius
521460	Caldicellulosiruptor bescii	Caldicellulosiruptor bescii DSM 6725	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor bescii	1
521674	Planctomyces limnophilus	Planctomyces limnophilus DSM 3776	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus limnophila	1
522306	Accumulibacter phosphatis	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	Bacteria	Proteobacteria	Betaproteobacteria	1	1	Candidatus Accumulibacter	Candidatus Accumulibacter phosphatis	1
522373	Stenotrophomonas maltophilia K279a	Stenotrophomonas maltophilia K279a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	1
522772	Denitrovibrio acetiphilus	Denitrovibrio acetiphilus DSM 12809	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio	Denitrovibrio acetiphilus	1
523791	Kangiella koreensis	Kangiella koreensis DSM 16069	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Kangiella	Kangiella koreensis	1
523794	Leptotrichia buccalis	Leptotrichia buccalis C-1013-b	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	1
523846	Methanothermus fervidus	Methanothermus fervidus DSM 2088	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus	Methanothermus fervidus	1
523850	Thermococcus onnurineus	Thermococcus onnurineus NA1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus onnurineus	1
525146	Desulfovibrio desulfuricans ATCC27774	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	Desulfovibrio desulfuricans subsp. desulfuricans
525244	Acinetobacter sp. ATCC27244	Acinetobacter sp. ATCC 27244	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	1	1
525245	Actinomyces coleocanis	Actinomyces coleocanis DSM 15436	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces coleocanis	1
525246	Actinomyces urogenitalis	Actinomyces urogenitalis DSM 15434	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces urogenitalis	1
525254	Anaerococcus lactolyticus	Anaerococcus lactolyticus ATCC 51172	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus lactolyticus	1
525255	Anaerococcus tetradius	Anaerococcus tetradius ATCC 35098	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	1
525256	Atopobium vaginae DSM15829	Atopobium vaginae DSM 15829	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium vaginae	1
525257	Chryseobacterium gleum	Chryseobacterium gleum ATCC 35910	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium gleum	1
525260	Corynebacterium accolens	Corynebacterium accolens ATCC 49725	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium accolens	1
525263	Corynebacterium lipophiloflavum	Corynebacterium lipophiloflavum DSM 44291	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium lipophiloflavum	1
525264	Corynebacterium pseudogenitalium	Corynebacterium pseudogenitalium ATCC 33035	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudogenitalium	1
525268	Corynebacterium striatum	Corynebacterium striatum ATCC 6940	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum	1
525282	Finegoldia magna ATCC53516	Finegoldia magna ATCC 53516	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna	1
525309	Lactobacillus antri	Lactobacillus antri DSM 16041	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus antri	1
525318	Lactobacillus buchneri ATCC11577	Lactobacillus buchneri ATCC 11577	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus buchneri	1
525365	Lactobacillus ultunensis	Lactobacillus ultunensis DSM 16047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ultunensis	1
525366	Lactobacillus vaginalis	Lactobacillus vaginalis ATCC 49540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus vaginalis	1
525367	Listeria grayi	Listeria grayi DSM 20601	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria grayi	1
525373	Sphingobacterium spiritivorum	Sphingobacterium spiritivorum ATCC 33861	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium spiritivorum	1
525378	Staphylococcus epidermidis M23864W1	Staphylococcus epidermidis M23864:W1	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus caprae	1
525379	Streptococcus equinus	Streptococcus equinus ATCC 9812	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	1
525897	Desulfomicrobium baculatum	Desulfomicrobium baculatum DSM 4028	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium baculatum	1
525898	Sulfurospirillum deleyianum	Sulfurospirillum deleyianum DSM 6946	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum deleyianum	1
525903	Thermanaerovibrio acidaminovorans	Thermanaerovibrio acidaminovorans DSM 6589	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio acidaminovorans	1
525904	Thermobaculum terrenum	Thermobaculum terrenum ATCC BAA-798	Bacteria	phylum2	1	1	1	Thermobaculum	Thermobaculum terrenum	1
525909	Acidimicrobium ferrooxidans	Acidimicrobium ferrooxidans DSM 10331	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans	1
525919	Anaerococcus prevotii DSM20548	Anaerococcus prevotii DSM 20548	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus prevotii	1
526218	Sebaldella termitidis	Sebaldella termitidis ATCC 33386	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	Sebaldella termitidis	1
526221	Verticillium albo	Verticillium albo atrum VaMs.102	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium alfalfae	1
526222	Desulfovibrio salexigens	Desulfovibrio salexigens DSM 2638	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio salexigens	1
526224	Brachyspira murdochii	Brachyspira murdochii DSM 12563	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira murdochii	1
526225	Geodermatophilus obscurus	Geodermatophilus obscurus DSM 43160	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus	1
526226	Gordonia bronchialis	Gordonia bronchialis DSM 43247	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia bronchialis	1
526227	Meiothermus silvanus	Meiothermus silvanus DSM 9946	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus silvanus	1
526988	Bacillus cereus Rock418	Bacillus cereus Rock4-18	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	1
528354	Neisseria gonorrhoeae MS11	Neisseria gonorrhoeae MS11	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1
528357	Neisseria gonorrhoeae PID241	Neisseria gonorrhoeae PID24-1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1
529507	Proteus mirabilis	Proteus mirabilis HI4320	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus	Proteus mirabilis	1
529709	Pyrococcus yayanosii	Pyrococcus yayanosii CH1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus yayanosii	1
530564	Pirellula staleyi	Pirellula staleyi DSM 6068	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	Pirellula staleyi	1
531844	Flavobacteriaceae bacterium 351910	Flavobacteriaceae bacterium 3519-10	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	1	1	1
533240	Cylindrospermopsis raciborskii	Cylindrospermopsis raciborskii CS-505	Bacteria	Cyanobacteria	1	Nostocales	Nostocaceae	Cylindrospermopsis	Cylindrospermopsis raciborskii	1
533247	Raphidiopsis brookii	Raphidiopsis brookii D9	Bacteria	Cyanobacteria	1	Nostocales	Nostocaceae	Raphidiopsis	Raphidiopsis brookii	1
535289	Acidovorax ebreus	Acidovorax ebreus TPSY	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax ebreus	1
535722	Arthroderma gypseum	Arthroderma gypseum CBS 118893	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum	Microsporum gypseum	1
536019	Mesorhizobium opportunistum	Mesorhizobium opportunistum WSM2075	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium opportunistum	1
536227	Clostridium carboxidivorans	Clostridium carboxidivorans P7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium carboxidivorans	1
536233	Clostridium botulinum E1 Beluga	Clostridium botulinum E1 str. BoNT E Beluga	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	1
537007	Blautia hansenii	Blautia hansenii DSM 20583	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hansenii	1
537011	Prevotella copri	Prevotella copri DSM 18205	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	1
537013	Clostridium methylpentosum	Clostridium methylpentosum DSM 5476	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Clostridium methylpentosum	1
537021	Liberibacter asiaticus	Candidatus Liberibacter asiaticus str. psy62	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Liberibacter	Candidatus Liberibacter asiaticus	1
537970	Helicobacter canadensis	Helicobacter canadensis MIT 98-5491	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis	1
537971	Helicobacter cinaedi	Helicobacter cinaedi CCUG 18818	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi	1
537972	Helicobacter pullorum	Helicobacter pullorum MIT 98-5489	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pullorum	1
543526	Haloterrigena turkmenica	Haloterrigena turkmenica DSM 5511	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena turkmenica	1
543728	Variovorax paradoxus S110	Variovorax paradoxus S110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus	1
543734	Lactobacillus casei	Lactobacillus casei BL23	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus casei	1
545693	Bacillus megaterium	Bacillus megaterium QM B1551	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus megaterium	1
545694	Treponema primitia	Treponema primitia ZAS-2	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema primitia	1
545695	Treponema azotonutricium	Treponema azotonutricium ZAS-9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema azotonutricium	1
545696	Holdemania filiformis	Holdemania filiformis DSM 12042	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis	1
546262	Neisseria cinerea	Neisseria cinerea ATCC 14685	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria cinerea	1
546263	Neisseria elongata	Neisseria elongata subsp. glycolytica ATCC 29315	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata	Neisseria elongata subsp. glycolytica
546264	Neisseria flavescens NRL30031	Neisseria flavescens NRL30031/H210	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria flavescens	1
546266	Neisseria mucosa ATCC25996	Neisseria mucosa ATCC 25996	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa	1
546267	Neisseria polysaccharea	Neisseria polysaccharea ATCC 43768	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria polysaccharea	1
546268	Neisseria subflava	Neisseria subflava NJ9703	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria subflava	1
546269	Filifactor alocis	Filifactor alocis ATCC 35896	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor alocis	1
546270	Gemella haemolysans ATCC10379	Gemella haemolysans ATCC 10379	Bacteria	Firmicutes	Bacilli	Bacillales	1	Gemella	Gemella haemolysans	1
546271	Selenomonas sputigena	Selenomonas sputigena ATCC 35185	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	Selenomonas sputigena	1
546273	Veillonella dispar	Veillonella dispar ATCC 17748	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella dispar	1
546274	Eikenella corrodens	Eikenella corrodens ATCC 23834	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella corrodens	1
546275	Fusobacterium periodonticum	Fusobacterium periodonticum ATCC 33693	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	1
546414	Deinococcus deserti	Deinococcus deserti VCD115	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus deserti	1
547042	Bacteroides coprophilus	Bacteroides coprophilus DSM 18228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides coprophilus	1
547043	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	1
547045	Neisseria sicca	Neisseria sicca ATCC 29256	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria sicca	1
547558	Methanohalophilus mahii	Methanohalophilus mahii DSM 5219	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus mahii	1
547559	Natrialba magadii	Natrialba magadii ATCC 43099	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrialba	Natrialba magadii	1
548476	Corynebacterium aurimucosum	Corynebacterium aurimucosum ATCC 700975	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium aurimucosum	1
548477	Corynebacterium glucuronolyticum	Corynebacterium glucuronolyticum ATCC 51867	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glucuronolyticum	1
550540	Ferrimonas balearica	Ferrimonas balearica DSM 9799	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Ferrimonas	Ferrimonas balearica	1
551115	Nostoc azollae	Nostoc azollae 0708	Bacteria	Cyanobacteria	1	Nostocales	Nostocaceae	Trichormus	Trichormus azollae	1
552396	Erysipelotrichaceae bacterium 5254FAA	Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	1	1	1
552398	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	1	1	1
552531	Bifidobacterium animalis	Bifidobacterium animalis subsp. lactis BB-12	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	Bifidobacterium animalis subsp. lactis
552811	Dehalogenimonas lykanthroporepellens	Dehalogenimonas lykanthroporepellens BL-DC-9	Bacteria	Chloroflexi	Dehalococcoidia	1	1	Dehalogenimonas	Dehalogenimonas lykanthroporepellens	1
553171	Prevotella bivia	Prevotella bivia JCVIHMP010	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella bivia	1
553174	Prevotella melaninogenica	Prevotella melaninogenica ATCC 25845	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella melaninogenica	1
